Consolidated PPO Training Summary
Target Airfoil ID: 72 (AH 93-W-480B)
Summary Generation Started: 2025-08-14 23:42:37
Current Run Name, Run Step, This Run's Best MAD
PARSEC,9060,0.00667507
PARSEC,9070,0.00667507
PARSEC,9080,0.00667507
PARSEC,9090,0.00667507
PARSEC,9100,0.00667507
PARSEC,9110,0.00667507
PARSEC,9120,0.00667507
PARSEC,9130,0.00667507
PARSEC,9140,0.00667507
PARSEC,9150,0.00667507
PARSEC,9160,0.00667507
PARSEC,9170,0.00667507
PARSEC,9180,0.00667507
PARSEC,9190,0.00667507
PARSEC,9200,0.00667507
PARSEC,9210,0.00667507
PARSEC,9220,0.00667507
PARSEC,9230,0.00667507
PARSEC,9240,0.00667507
PARSEC,9250,0.00667507
PARSEC,9260,0.00667507
PARSEC,9270,0.00667507
PARSEC,9280,0.00667507
PARSEC,9290,0.00667507
PARSEC,9300,0.00667507
PARSEC,9310,0.00667507
PARSEC,9320,0.00667507
PARSEC,9330,0.00667507
PARSEC,9340,0.00667507
PARSEC,9350,0.00667507
PARSEC,9360,0.00667507
PARSEC,9370,0.00667507
PARSEC,9380,0.00667507
PARSEC,9390,0.00667507
PARSEC,9400,0.00667507
PARSEC,9410,0.00667507
PARSEC,9420,0.00667507
PARSEC,9430,0.00667507
PARSEC,9440,0.00667507
PARSEC,9450,0.00667507
PARSEC,9460,0.00667507
PARSEC,9470,0.00667507
PARSEC,9480,0.00667507
PARSEC,9490,0.00667507
PARSEC,9500,0.00667507
PARSEC,9510,0.00667507
PARSEC,9520,0.00667507
PARSEC,9530,0.00667507
PARSEC,9540,0.00667507
PARSEC,9550,0.00667507
PARSEC,9560,0.00667507
PARSEC,9570,0.00667507
PARSEC,9580,0.00667507
PARSEC,9590,0.00667507
PARSEC,9600,0.00667507
PARSEC,9610,0.00667507
PARSEC,9620,0.00667507
PARSEC,9630,0.00667507
PARSEC,9640,0.00667507
PARSEC,9650,0.00667507
PARSEC,9660,0.00667507
PARSEC,9670,0.00667507
PARSEC,9680,0.00667507
PARSEC,9690,0.00667507
PARSEC,9700,0.00667507
PARSEC,9710,0.00667507
PARSEC,9720,0.00667507
PARSEC,9730,0.00667507
PARSEC,9740,0.00667507
PARSEC,9750,0.00667507
PARSEC,9760,0.00667507
PARSEC,9770,0.00667507
PARSEC,9780,0.00667507
PARSEC,9790,0.00667507
PARSEC,9800,0.00667507
PARSEC,9810,0.00667507
PARSEC,9820,0.00667507
PARSEC,9830,0.00667507
PARSEC,9840,0.00667507
PARSEC,9850,0.00667507
PARSEC,9860,0.00667507
PARSEC,9870,0.00667507
PARSEC,9880,0.00667507
PARSEC,9890,0.00667507
PARSEC,9900,0.00667507
PARSEC,9910,0.00667507
PARSEC,9920,0.00667507
PARSEC,9930,0.00667507
PARSEC,9940,0.00667507
PARSEC,9950,0.00667507
PARSEC,9960,0.00667507
PARSEC,9970,0.00667507
PARSEC,9980,0.00667507
PARSEC,9990,0.00667507
PARSEC,10000,0.00667507
PARSEC,10010,0.00667507
PARSEC,10020,0.00667507
PARSEC,10030,0.00667507
PARSEC,10040,0.00667507
PARSEC,10050,0.00667507
PARSEC,10060,0.00667507
PARSEC,10070,0.00667507
PARSEC,10080,0.00667507
PARSEC,10090,0.00667507
PARSEC,10100,0.00667507
PARSEC,10110,0.00667507
PARSEC,10120,0.00667507
PARSEC,10130,0.00667507
PARSEC,10140,0.00667507
PARSEC,10150,0.00667507
PARSEC,10160,0.00667507
PARSEC,10170,0.00667507
PARSEC,10180,0.00667507
PARSEC,10190,0.00667507
PARSEC,10200,0.00667507
PARSEC,10210,0.00667507
PARSEC,10220,0.00667507
PARSEC,10230,0.00667507
PARSEC,10240,0.00667507
NURBS,0,0.19984411
NURBS,10,0.18885450
NURBS,20,0.18885450
NURBS,30,0.18885450
NURBS,40,0.18885450
NURBS,50,0.18885450
NURBS,60,0.18885450
NURBS,70,0.18885450
NURBS,80,0.18885450
NURBS,90,0.18885450
NURBS,100,0.18885450
NURBS,110,0.17956138
NURBS,120,0.17956138
NURBS,130,0.17956138
NURBS,140,0.17956138
NURBS,150,0.17956138
NURBS,160,0.17956138
NURBS,170,0.17956138
NURBS,180,0.17956138
NURBS,190,0.17956138
NURBS,200,0.17956138
NURBS,210,0.16969778
NURBS,220,0.16969778
NURBS,230,0.16969778
NURBS,240,0.16969778
NURBS,250,0.16969778
NURBS,260,0.16969778
NURBS,270,0.16969778
NURBS,280,0.16969778
NURBS,290,0.16969778
NURBS,300,0.15218169
NURBS,310,0.15120900
NURBS,320,0.15120900
NURBS,330,0.14852848
NURBS,340,0.13555019
NURBS,350,0.12314950
NURBS,360,0.12314950
NURBS,370,0.12314950
NURBS,380,0.12314950
NURBS,390,0.12314950
NURBS,400,0.12314950
NURBS,410,0.11667154
NURBS,420,0.11667154
NURBS,430,0.11667154
NURBS,440,0.11667154
NURBS,450,0.11667154
NURBS,460,0.11667154
NURBS,470,0.11667154
NURBS,480,0.11667154
NURBS,490,0.11667154
NURBS,500,0.11640657
NURBS,510,0.08961640
NURBS,520,0.08961640
NURBS,530,0.07032119
NURBS,540,0.07032119
NURBS,550,0.07032119
NURBS,560,0.07032119
NURBS,570,0.07032119
NURBS,580,0.07032119
NURBS,590,0.07032119
NURBS,600,0.07032119
NURBS,610,0.05716998
NURBS,620,0.05716998
NURBS,630,0.05716998
NURBS,640,0.05716998
NURBS,650,0.05441947
NURBS,660,0.02775846
NURBS,670,0.02775846
NURBS,680,0.02775846
NURBS,690,0.02775846
NURBS,700,0.02775846
NURBS,710,0.02165729
NURBS,720,0.02165729
NURBS,730,0.02165729
NURBS,740,0.02165729
NURBS,750,0.02165729
NURBS,760,0.02165729
NURBS,770,0.02165729
NURBS,780,0.02165729
NURBS,790,0.02165729
NURBS,800,0.02165729
NURBS,810,0.02165729
NURBS,820,0.02165729
NURBS,830,0.02165729
NURBS,840,0.02165729
NURBS,850,0.02165729
NURBS,860,0.02165729
NURBS,870,0.02165729
NURBS,880,0.02165729
NURBS,890,0.02165729
NURBS,900,0.02165729
NURBS,910,0.02054796
NURBS,920,0.02054796
NURBS,930,0.02054796
NURBS,940,0.02054796
NURBS,950,0.02054796
NURBS,960,0.02054796
NURBS,970,0.02054796
NURBS,980,0.02054796
NURBS,990,0.02054796
NURBS,1000,0.02054796
NURBS,1010,0.02054796
NURBS,1020,0.02054796
NURBS,1030,0.02054796
NURBS,1040,0.02054796
NURBS,1050,0.02054796
NURBS,1060,0.02054796
NURBS,1070,0.02054796
NURBS,1080,0.02054796
NURBS,1090,0.02054796
NURBS,1100,0.02054796
NURBS,1110,0.02054796
NURBS,1120,0.02054796
NURBS,1130,0.02054796
NURBS,1140,0.02054796
NURBS,1150,0.02054796
NURBS,1160,0.02054796
NURBS,1170,0.02054796
NURBS,1180,0.02054796
NURBS,1190,0.02054796
NURBS,1200,0.02054796
NURBS,1210,0.02054796
NURBS,1220,0.02054796
NURBS,1230,0.02054796
NURBS,1240,0.02054796
NURBS,1250,0.02054796
NURBS,1260,0.02054796
NURBS,1270,0.02054796
NURBS,1280,0.02054796
NURBS,1290,0.02054796
NURBS,1300,0.02054796
NURBS,1310,0.02054796
NURBS,1320,0.02054796
NURBS,1330,0.02054796
NURBS,1340,0.02054796
NURBS,1350,0.02054796
NURBS,1360,0.02054796
NURBS,1370,0.02054796
NURBS,1380,0.02054796
NURBS,1390,0.02054796
NURBS,1400,0.02054796
NURBS,1410,0.02054796
NURBS,1420,0.02054796
NURBS,1430,0.02054796
NURBS,1440,0.02054796
NURBS,1450,0.02054796
NURBS,1460,0.02054796
NURBS,1470,0.02054796
NURBS,1480,0.02054796
NURBS,1490,0.02054796
NURBS,1500,0.02054796
NURBS,1510,0.01970859
NURBS,1520,0.01970859
NURBS,1530,0.01970859
NURBS,1540,0.01970859
NURBS,1550,0.01970859
NURBS,1560,0.01970859
NURBS,1570,0.01970859
NURBS,1580,0.01970859
NURBS,1590,0.01970859
NURBS,1600,0.01970859
NURBS,1610,0.01970859
NURBS,1620,0.01970859
NURBS,1630,0.01970859
NURBS,1640,0.01970859
NURBS,1650,0.01970859
NURBS,1660,0.01970859
NURBS,1670,0.01970859
NURBS,1680,0.01970859
NURBS,1690,0.01970859
NURBS,1700,0.01970859
NURBS,1710,0.01908701
NURBS,1720,0.01908701
NURBS,1730,0.01908701
NURBS,1740,0.01908701
NURBS,1750,0.01908701
NURBS,1760,0.01908701
NURBS,1770,0.01908701
NURBS,1780,0.01908701
NURBS,1790,0.01908701
NURBS,1800,0.01908701
NURBS,1810,0.01908701
NURBS,1820,0.01908701
NURBS,1830,0.01908701
NURBS,1840,0.01908701
NURBS,1850,0.01908701
NURBS,1860,0.01908701
NURBS,1870,0.01908701
NURBS,1880,0.01908701
NURBS,1890,0.01908701
NURBS,1900,0.01908701
NURBS,1910,0.01908701
NURBS,1920,0.01908701
NURBS,1930,0.01908701
NURBS,1940,0.01908701
NURBS,1950,0.01908701
NURBS,1960,0.01908701
NURBS,1970,0.01908701
NURBS,1980,0.01908701
NURBS,1990,0.01908701
NURBS,2000,0.01908701
NURBS,2010,0.01908701
NURBS,2020,0.01908701
NURBS,2030,0.01908701
NURBS,2040,0.01908701
NURBS,2050,0.01908701
NURBS,2060,0.01908701
NURBS,2070,0.01908701
NURBS,2080,0.01908701
NURBS,2090,0.01908701
NURBS,2100,0.01908701
NURBS,2110,0.01908701
NURBS,2120,0.01908701
NURBS,2130,0.01908701
NURBS,2140,0.01908701
NURBS,2150,0.01908701
NURBS,2160,0.01908701
NURBS,2170,0.01908701
NURBS,2180,0.01908701
NURBS,2190,0.01908701
NURBS,2200,0.01908701
NURBS,2210,0.01908701
NURBS,2220,0.01908701
NURBS,2230,0.01908701
NURBS,2240,0.01908701
NURBS,2250,0.01908701
NURBS,2260,0.01908701
NURBS,2270,0.01908701
NURBS,2280,0.01908701
NURBS,2290,0.01908701
NURBS,2300,0.01908701
NURBS,2310,0.01908701
NURBS,2320,0.01908701
NURBS,2330,0.01908701
NURBS,2340,0.01908701
NURBS,2350,0.01908701
NURBS,2360,0.01908701
NURBS,2370,0.01908701
NURBS,2380,0.01908701
NURBS,2390,0.01908701
NURBS,2400,0.01908701
NURBS,2410,0.01908701
NURBS,2420,0.01908701
NURBS,2430,0.01908701
NURBS,2440,0.01908701
NURBS,2450,0.01908701
NURBS,2460,0.01908701
NURBS,2470,0.01908701
NURBS,2480,0.01908701
NURBS,2490,0.01908701
NURBS,2500,0.01908701
NURBS,2510,0.01908701
NURBS,2520,0.01908701
NURBS,2530,0.01908701
NURBS,2540,0.01908701
NURBS,2550,0.01908701
NURBS,2560,0.01908701
NURBS,2570,0.01908701
NURBS,2580,0.01908701
NURBS,2590,0.01908701
NURBS,2600,0.01908701
NURBS,2610,0.01908701
NURBS,2620,0.01908701
NURBS,2630,0.01908701
NURBS,2640,0.01908701
NURBS,2650,0.01908701
NURBS,2660,0.01908701
NURBS,2670,0.01908701
NURBS,2680,0.01908701
NURBS,2690,0.01908701
NURBS,2700,0.01908701
NURBS,2710,0.01908701
NURBS,2720,0.01908701
NURBS,2730,0.01908701
NURBS,2740,0.01908701
NURBS,2750,0.01908701
NURBS,2760,0.01908701
NURBS,2770,0.01908701
NURBS,2780,0.01908701
NURBS,2790,0.01908701
NURBS,2800,0.01908701
NURBS,2810,0.01908701
NURBS,2820,0.01908701
NURBS,2830,0.01908701
NURBS,2840,0.01908701
NURBS,2850,0.01908701
NURBS,2860,0.01908701
NURBS,2870,0.01908701
NURBS,2880,0.01908701
NURBS,2890,0.01908701
NURBS,2900,0.01908701
NURBS,2910,0.01908701
NURBS,2920,0.01908701
NURBS,2930,0.01908701
NURBS,2940,0.01908701
NURBS,2950,0.01908701
NURBS,2960,0.01908701
NURBS,2970,0.01908701
NURBS,2980,0.01908701
NURBS,2990,0.01908701
NURBS,3000,0.01908701
NURBS,3010,0.01908701
NURBS,3020,0.01908701
NURBS,3030,0.01908701
NURBS,3040,0.01908701
NURBS,3050,0.01908701
NURBS,3060,0.01908701
NURBS,3070,0.01908701
NURBS,3080,0.01908701
NURBS,3090,0.01908701
NURBS,3100,0.01908701
NURBS,3110,0.01908701
NURBS,3120,0.01908701
NURBS,3130,0.01908701
NURBS,3140,0.01908701
NURBS,3150,0.01908701
NURBS,3160,0.01908701
NURBS,3170,0.01908701
NURBS,3180,0.01908701
NURBS,3190,0.01908701
NURBS,3200,0.01908701
NURBS,3210,0.01908701
NURBS,3220,0.01908701
NURBS,3230,0.01908701
NURBS,3240,0.01908701
NURBS,3250,0.01908701
NURBS,3260,0.01908701
NURBS,3270,0.01908701
NURBS,3280,0.01908701
NURBS,3290,0.01908701
NURBS,3300,0.01908701
NURBS,3310,0.01892314
NURBS,3320,0.01892314
NURBS,3330,0.01892314
NURBS,3340,0.01892314
NURBS,3350,0.01892314
NURBS,3360,0.01892314
NURBS,3370,0.01892314
NURBS,3380,0.01892314
NURBS,3390,0.01892314
NURBS,3400,0.01892314
NURBS,3410,0.01892314
NURBS,3420,0.01892314
NURBS,3430,0.01892314
NURBS,3440,0.01892314
NURBS,3450,0.01892314
NURBS,3460,0.01892314
NURBS,3470,0.01892314
NURBS,3480,0.01892314
NURBS,3490,0.01892314
NURBS,3500,0.01892314
NURBS,3510,0.01892314
NURBS,3520,0.01892314
NURBS,3530,0.01892314
NURBS,3540,0.01892314
NURBS,3550,0.01892314
NURBS,3560,0.01892314
NURBS,3570,0.01892314
NURBS,3580,0.01892314
NURBS,3590,0.01892314
NURBS,3600,0.01892314
NURBS,3610,0.01892314
NURBS,3620,0.01892314
NURBS,3630,0.01892314
NURBS,3640,0.01892314
NURBS,3650,0.01892314
NURBS,3660,0.01892314
NURBS,3670,0.01892314
NURBS,3680,0.01892314
NURBS,3690,0.01892314
NURBS,3700,0.01892314
NURBS,3710,0.01892314
NURBS,3720,0.01892314
NURBS,3730,0.01892314
NURBS,3740,0.01892314
NURBS,3750,0.01892314
NURBS,3760,0.01892314
NURBS,3770,0.01892314
NURBS,3780,0.01892314
NURBS,3790,0.01892314
NURBS,3800,0.01892314
NURBS,3810,0.01892314
NURBS,3820,0.01892314
NURBS,3830,0.01892314
NURBS,3840,0.01892314
NURBS,3850,0.01892314
NURBS,3860,0.01892314
NURBS,3870,0.01892314
NURBS,3880,0.01892314
NURBS,3890,0.01892314
NURBS,3900,0.01892314
NURBS,3910,0.01892314
NURBS,3920,0.01892314
NURBS,3930,0.01892314
NURBS,3940,0.01892314
NURBS,3950,0.01892314
NURBS,3960,0.01892314
NURBS,3970,0.01892314
NURBS,3980,0.01892314
NURBS,3990,0.01892314
NURBS,4000,0.01892314
NURBS,4010,0.01892314
NURBS,4020,0.01892314
NURBS,4030,0.01892314
NURBS,4040,0.01892314
NURBS,4050,0.01892314
NURBS,4060,0.01892314
NURBS,4070,0.01892314
NURBS,4080,0.01892314
NURBS,4090,0.01892314
NURBS,4100,0.01892314
NURBS,4110,0.01892314
NURBS,4120,0.01892314
NURBS,4130,0.01892314
NURBS,4140,0.01892314
NURBS,4150,0.01892314
NURBS,4160,0.01892314
NURBS,4170,0.01892314
NURBS,4180,0.01892314
NURBS,4190,0.01892314
NURBS,4200,0.01892314
NURBS,4210,0.01892314
NURBS,4220,0.01892314
NURBS,4230,0.01892314
NURBS,4240,0.01892314
NURBS,4250,0.01892314
NURBS,4260,0.01892314
NURBS,4270,0.01892314
NURBS,4280,0.01892314
NURBS,4290,0.01892314
NURBS,4300,0.01892314
NURBS,4310,0.01892314
NURBS,4320,0.01892314
NURBS,4330,0.01892314
NURBS,4340,0.01892314
NURBS,4350,0.01892314
NURBS,4360,0.01892314
NURBS,4370,0.01892314
NURBS,4380,0.01892314
NURBS,4390,0.01892314
NURBS,4400,0.01892314
NURBS,4410,0.01892314
NURBS,4420,0.01892314
NURBS,4430,0.01892314
NURBS,4440,0.01892314
NURBS,4450,0.01892314
NURBS,4460,0.01892314
NURBS,4470,0.01892314
NURBS,4480,0.01892314
NURBS,4490,0.01892314
NURBS,4500,0.01892314
NURBS,4510,0.01892314
NURBS,4520,0.01892314
NURBS,4530,0.01892314
NURBS,4540,0.01892314
NURBS,4550,0.01892314
NURBS,4560,0.01892314
NURBS,4570,0.01892314
NURBS,4580,0.01892314
NURBS,4590,0.01892314
NURBS,4600,0.01892314
NURBS,4610,0.01892314
NURBS,4620,0.01892314
NURBS,4630,0.01892314
NURBS,4640,0.01892314
NURBS,4650,0.01892314
NURBS,4660,0.01892314
NURBS,4670,0.01892314
NURBS,4680,0.01892314
NURBS,4690,0.01892314
NURBS,4700,0.01892314
NURBS,4710,0.01892314
NURBS,4720,0.01892314
NURBS,4730,0.01892314
NURBS,4740,0.01892314
NURBS,4750,0.01892314
NURBS,4760,0.01892314
NURBS,4770,0.01892314
NURBS,4780,0.01892314
NURBS,4790,0.01892314
NURBS,4800,0.01892314
NURBS,4810,0.01892314
NURBS,4820,0.01892314
NURBS,4830,0.01892314
NURBS,4840,0.01892314
NURBS,4850,0.01892314
NURBS,4860,0.01892314
NURBS,4870,0.01892314
NURBS,4880,0.01892314
NURBS,4890,0.01892314
NURBS,4900,0.01892314
NURBS,4910,0.01892314
NURBS,4920,0.01892314
NURBS,4930,0.01892314
NURBS,4940,0.01892314
NURBS,4950,0.01892314
NURBS,4960,0.01892314
NURBS,4970,0.01892314
NURBS,4980,0.01892314
NURBS,4990,0.01892314
NURBS,5000,0.01892314
NURBS,5010,0.01892314
NURBS,5020,0.01892314
NURBS,5030,0.01892314
NURBS,5040,0.01892314
NURBS,5050,0.01892314
NURBS,5060,0.01892314
NURBS,5070,0.01892314
NURBS,5080,0.01892314
NURBS,5090,0.01892314
NURBS,5100,0.01892314
NURBS,5110,0.01892314
NURBS,5120,0.01892314
NURBS,5130,0.01892314
NURBS,5140,0.01892314
NURBS,5150,0.01892314
NURBS,5160,0.01892314
NURBS,5170,0.01892314
NURBS,5180,0.01892314
NURBS,5190,0.01892314
NURBS,5200,0.01892314
NURBS,5210,0.01892314
NURBS,5220,0.01892314
NURBS,5230,0.01892314
NURBS,5240,0.01892314
NURBS,5250,0.01892314
NURBS,5260,0.01892314
NURBS,5270,0.01892314
NURBS,5280,0.01892314
NURBS,5290,0.01892314
NURBS,5300,0.01892314
NURBS,5310,0.01892314
NURBS,5320,0.01892314
NURBS,5330,0.01892314
NURBS,5340,0.01892314
NURBS,5350,0.01892314
NURBS,5360,0.01892314
NURBS,5370,0.01892314
NURBS,5380,0.01892314
NURBS,5390,0.01892314
NURBS,5400,0.01892314
NURBS,5410,0.01642402
NURBS,5420,0.01642402
NURBS,5430,0.01642402
NURBS,5440,0.01642402
NURBS,5450,0.01642402
NURBS,5460,0.01642402
NURBS,5470,0.01642402
NURBS,5480,0.01642402
NURBS,5490,0.01642402
NURBS,5500,0.01642402
NURBS,5510,0.01642402
NURBS,5520,0.01642402
NURBS,5530,0.01642402
NURBS,5540,0.01642402
NURBS,5550,0.01642402
NURBS,5560,0.01642402
NURBS,5570,0.01642402
NURBS,5580,0.01642402
NURBS,5590,0.01642402
NURBS,5600,0.01642402
NURBS,5610,0.01642402
NURBS,5620,0.01642402
NURBS,5630,0.01642402
NURBS,5640,0.01642402
NURBS,5650,0.01642402
NURBS,5660,0.01642402
NURBS,5670,0.01642402
NURBS,5680,0.01642402
NURBS,5690,0.01642402
NURBS,5700,0.01642402
NURBS,5710,0.01642402
NURBS,5720,0.01642402
NURBS,5730,0.01642402
NURBS,5740,0.01642402
NURBS,5750,0.01642402
NURBS,5760,0.01642402
NURBS,5770,0.01642402
NURBS,5780,0.01642402
NURBS,5790,0.01642402
NURBS,5800,0.01642402
NURBS,5810,0.01642402
NURBS,5820,0.01642402
NURBS,5830,0.01642402
NURBS,5840,0.01642402
NURBS,5850,0.01642402
NURBS,5860,0.01642402
NURBS,5870,0.01642402
NURBS,5880,0.01642402
NURBS,5890,0.01642402
NURBS,5900,0.01642402
NURBS,5910,0.01622540
NURBS,5920,0.01622540
NURBS,5930,0.01622540
NURBS,5940,0.01622540
NURBS,5950,0.01622540
NURBS,5960,0.01622540
NURBS,5970,0.01622540
NURBS,5980,0.01622540
NURBS,5990,0.01622540
NURBS,6000,0.01622540
NURBS,6010,0.01622540
NURBS,6020,0.01622540
NURBS,6030,0.01622540
NURBS,6040,0.01622540
NURBS,6050,0.01622540
NURBS,6060,0.01622540
NURBS,6070,0.01622540
NURBS,6080,0.01622540
NURBS,6090,0.01622540
NURBS,6100,0.01622540
NURBS,6110,0.01622540
NURBS,6120,0.01622540
NURBS,6130,0.01622540
NURBS,6140,0.01622540
NURBS,6150,0.01622540
NURBS,6160,0.01622540
NURBS,6170,0.01622540
NURBS,6180,0.01622540
NURBS,6190,0.01622540
NURBS,6200,0.01622540
NURBS,6210,0.01622540
NURBS,6220,0.01622540
NURBS,6230,0.01622540
NURBS,6240,0.01622540
NURBS,6250,0.01622540
NURBS,6260,0.01622540
NURBS,6270,0.01622540
NURBS,6280,0.01622540
NURBS,6290,0.01622540
NURBS,6300,0.01622540
NURBS,6310,0.01620472
NURBS,6320,0.01620472
NURBS,6330,0.01620472
NURBS,6340,0.01620472
NURBS,6350,0.01620472
NURBS,6360,0.01620472
NURBS,6370,0.01620472
NURBS,6380,0.01620472
NURBS,6390,0.01620472
NURBS,6400,0.01620472
NURBS,6410,0.01620472
NURBS,6420,0.01620472
NURBS,6430,0.01620472
NURBS,6440,0.01620472
NURBS,6450,0.01620472
NURBS,6460,0.01620472
NURBS,6470,0.01620472
NURBS,6480,0.01620472
NURBS,6490,0.01620472
NURBS,6500,0.01620472
NURBS,6510,0.01620472
NURBS,6520,0.01620472
NURBS,6530,0.01620472
NURBS,6540,0.01620472
NURBS,6550,0.01620472
NURBS,6560,0.01620472
NURBS,6570,0.01620472
NURBS,6580,0.01620472
NURBS,6590,0.01620472
NURBS,6600,0.01620472
NURBS,6610,0.01620472
NURBS,6620,0.01620472
NURBS,6630,0.01620472
NURBS,6640,0.01620472
NURBS,6650,0.01620472
NURBS,6660,0.01620472
NURBS,6670,0.01620472
NURBS,6680,0.01620472
NURBS,6690,0.01620472
NURBS,6700,0.01620472
NURBS,6710,0.01620472
NURBS,6720,0.01620472
NURBS,6730,0.01620472
NURBS,6740,0.01620472
NURBS,6750,0.01620472
NURBS,6760,0.01620472
NURBS,6770,0.01620472
NURBS,6780,0.01620472
NURBS,6790,0.01620472
NURBS,6800,0.01620472
NURBS,6810,0.01494074
NURBS,6820,0.01494074
NURBS,6830,0.01494074
NURBS,6840,0.01494074
NURBS,6850,0.01494074
NURBS,6860,0.01494074
NURBS,6870,0.01494074
NURBS,6880,0.01494074
NURBS,6890,0.01494074
NURBS,6900,0.01494074
NURBS,6910,0.01494074
NURBS,6920,0.01494074
NURBS,6930,0.01494074
NURBS,6940,0.01494074
NURBS,6950,0.01494074
NURBS,6960,0.01494074
NURBS,6970,0.01494074
NURBS,6980,0.01494074
NURBS,6990,0.01494074
NURBS,7000,0.01494074
NURBS,7010,0.01452218
NURBS,7020,0.01452218
NURBS,7030,0.01452218
NURBS,7040,0.01452218
NURBS,7050,0.01452218
NURBS,7060,0.01452218
NURBS,7070,0.01452218
NURBS,7080,0.01452218
NURBS,7090,0.01452218
NURBS,7100,0.01452218
NURBS,7110,0.01452218
NURBS,7120,0.01452218
NURBS,7130,0.01452218
NURBS,7140,0.01452218
NURBS,7150,0.01452218
NURBS,7160,0.01452218
NURBS,7170,0.01452218
NURBS,7180,0.01452218
NURBS,7190,0.01452218
NURBS,7200,0.01452218
NURBS,7210,0.01452218
NURBS,7220,0.01452218
NURBS,7230,0.01452218
NURBS,7240,0.01452218
NURBS,7250,0.01452218
NURBS,7260,0.01452218
NURBS,7270,0.01452218
NURBS,7280,0.01452218
NURBS,7290,0.01452218
NURBS,7300,0.01452218
NURBS,7310,0.01434824
NURBS,7320,0.01434824
NURBS,7330,0.01434824
NURBS,7340,0.01434824
NURBS,7350,0.01434824
NURBS,7360,0.01434824
NURBS,7370,0.01434824
NURBS,7380,0.01434824
NURBS,7390,0.01434824
NURBS,7400,0.01434824
NURBS,7410,0.01434824
NURBS,7420,0.01434824
NURBS,7430,0.01434824
NURBS,7440,0.01434824
NURBS,7450,0.01434824
NURBS,7460,0.01434824
NURBS,7470,0.01434824
NURBS,7480,0.01434824
NURBS,7490,0.01434824
NURBS,7500,0.01434824
NURBS,7510,0.01434824
NURBS,7520,0.01434824
NURBS,7530,0.01434824
NURBS,7540,0.01434824
NURBS,7550,0.01434824
NURBS,7560,0.01434824
NURBS,7570,0.01434824
NURBS,7580,0.01434824
NURBS,7590,0.01434824
NURBS,7600,0.01434824
NURBS,7610,0.01434824
NURBS,7620,0.01434824
NURBS,7630,0.01434824
NURBS,7640,0.01434824
NURBS,7650,0.01434824
NURBS,7660,0.01434824
NURBS,7670,0.01434824
NURBS,7680,0.01434824
NURBS,7690,0.01434824
NURBS,7700,0.01434824
NURBS,7710,0.01294095
NURBS,7720,0.01294095
NURBS,7730,0.01294095
NURBS,7740,0.01294095
NURBS,7750,0.01294095
NURBS,7760,0.01294095
NURBS,7770,0.01294095
NURBS,7780,0.01294095
NURBS,7790,0.01294095
NURBS,7800,0.01294095
NURBS,7810,0.01294095
NURBS,7820,0.01294095
NURBS,7830,0.01294095
NURBS,7840,0.01294095
NURBS,7850,0.01294095
NURBS,7860,0.01294095
NURBS,7870,0.01294095
NURBS,7880,0.01294095
NURBS,7890,0.01294095
NURBS,7900,0.01294095
NURBS,7910,0.01294095
NURBS,7920,0.01294095
NURBS,7930,0.01294095
NURBS,7940,0.01294095
NURBS,7950,0.01294095
NURBS,7960,0.01294095
NURBS,7970,0.01294095
NURBS,7980,0.01294095
NURBS,7990,0.01294095
NURBS,8000,0.01294095
NURBS,8010,0.01294095
NURBS,8020,0.01294095
NURBS,8030,0.01294095
NURBS,8040,0.01294095
NURBS,8050,0.01294095
NURBS,8060,0.01294095
NURBS,8070,0.01294095
NURBS,8080,0.01294095
NURBS,8090,0.01294095
NURBS,8100,0.01294095
NURBS,8110,0.01294095
NURBS,8120,0.01294095
NURBS,8130,0.01294095
NURBS,8140,0.01294095
NURBS,8150,0.01294095
NURBS,8160,0.01294095
NURBS,8170,0.01294095
NURBS,8180,0.01294095
NURBS,8190,0.01294095
NURBS,8200,0.01294095
NURBS,8210,0.01294095
NURBS,8220,0.01294095
NURBS,8230,0.01294095
NURBS,8240,0.01294095
NURBS,8250,0.01294095
NURBS,8260,0.01294095
NURBS,8270,0.01294095
NURBS,8280,0.01294095
NURBS,8290,0.01294095
NURBS,8300,0.01294095
NURBS,8310,0.01294095
NURBS,8320,0.01294095
NURBS,8330,0.01294095
NURBS,8340,0.01294095
NURBS,8350,0.01294095
NURBS,8360,0.01294095
NURBS,8370,0.01294095
NURBS,8380,0.01294095
NURBS,8390,0.01294095
NURBS,8400,0.01294095
NURBS,8410,0.01294095
NURBS,8420,0.01294095
NURBS,8430,0.01294095
NURBS,8440,0.01294095
NURBS,8450,0.01294095
NURBS,8460,0.01294095
NURBS,8470,0.01294095
NURBS,8480,0.01294095
NURBS,8490,0.01294095
NURBS,8500,0.01294095
NURBS,8510,0.01294095
NURBS,8520,0.01294095
NURBS,8530,0.01294095
NURBS,8540,0.01294095
NURBS,8550,0.01294095
NURBS,8560,0.01294095
NURBS,8570,0.01294095
NURBS,8580,0.01294095
NURBS,8590,0.01294095
NURBS,8600,0.01294095
NURBS,8610,0.01294095
NURBS,8620,0.01294095
NURBS,8630,0.01294095
NURBS,8640,0.01294095
NURBS,8650,0.01294095
NURBS,8660,0.01294095
NURBS,8670,0.01294095
NURBS,8680,0.01294095
NURBS,8690,0.01294095
NURBS,8700,0.01294095
NURBS,8710,0.01294095
NURBS,8720,0.01294095
